uniqueId,date,index_name,company,type,rating,price,fluct_rate
134289270114336,2022-05-24,300,SNP,LargeCap,3,168,19.75
134289270114384,2022-03-28,SOX,NASDAQ,non-LargeCap,4,249,
134289270114432,2022-08-11,500,SNP,LargeCap,4,131,23.17
134289270114480,2022-02-19,IA,DJ,non-LargeCap,4,119,17.79
134289270114528,2022-05-11,D30,DJ,non-LargeCap,5,105,16.76
134289270114576,2022-08-10,IA,DJ,non-LargeCap,5,111,17.91
134289270114672,2022-10-19,D30,DJ,non-LargeCap,5,102,19.2
134289270114720,2022-07-24,500,SNP,LargeCap,4,138,10.23
134289270114816,2022-04-27,500,SNP,LargeCap,3,151,8.57
134289270114768,2022-08-05,300,SNP,LargeCap,4,118,9.44
134289270114864,2022-06-16,500,SNP,LargeCap,5,142,19.27
134289270114912,2022-07-01,300,SNP,LargeCap,3,149,23.01
134289270114960,2022-05-21,D30,DJ,non-LargeCap,4,219,16.46
134289270115008,2022-07-15,300,SNP,LargeCap,3,148,12.73
134289270115056,2022-06-28,NQGI,NASDAQ,non-LargeCap,4,102,11.81
134289270115104,2022-02-24,500,SNP,LargeCap,4,184,12.95
134289270115152,2022-12-04,500,SNP,LargeCap,4,145,13.81
134289270115200,2022-07-04,300,SNP,LargeCap,5,196,13.74
134289270115248,,300,SNP,LargeCap,4,,18.34
134289270115296,2022-04-17,DSI,DJ,non-LargeCap,5,,6.03
134289270115344,2022-09-08,300,SNP,LargeCap,5,155,23.35
134289270115392,2022-05-30,NDX,NASDAQ,non-LargeCap,4,201,12.97
134289270115440,2022-05-21,IA,DJ,non-LargeCap,4,150,13.84
134289270115488,2022-06-25,NQGI,NASDAQ,non-LargeCap,3,137,17.67
134289270115536,2022-03-28,SOX,NASDAQ,non-LargeCap,4,149,13.69
134289270115584,2022-04-26,300,SNP,LargeCap,4,137,23.92
134289270115632,2022-01-09,IA,DJ,non-LargeCap,4,261,7.96
134289270115680,2022-09-19,500,SNP,LargeCap,4,151,10.66
134289270115728,2022-02-01,400,SNP,LargeCap,4,113,20.86
134289270115776,2022-04-20,SOX,NASDAQ,non-LargeCap,3,,22.04
134289270115824,2022-09-09,NDX,NASDAQ,non-LargeCap,5,238,
134289270115872,2022-07-10,DSI,DJ,non-LargeCap,3,179,
134289270115920,2022-03-07,300,SNP,LargeCap,4,169,8.98
134289270115968,2022-08-18,NDX,NASDAQ,non-LargeCap,3,102,17.85
134289270116016,2022-02-13,IA,DJ,non-LargeCap,3,143,14.95
134289270116064,2022-05-03,300,SNP,LargeCap,5,149,22.79
134289270116112,2022-04-23,DSI,DJ,non-LargeCap,4,166,23.56
134289270116160,2022-07-19,IA,DJ,non-LargeCap,5,133,14.52
134289270116208,2022-05-10,SOX,NASDAQ,non-LargeCap,5,106,11.23
134289270116256,2022-01-11,SOX,NASDAQ,non-LargeCap,3,106,7.75
134289270116304,2022-10-24,SOX,NASDAQ,non-LargeCap,,207,20.77
134289270116352,2022-02-24,DSI,DJ,non-LargeCap,4,120,18.75
134289270116400,2022-10-18,NDX,NASDAQ,non-LargeCap,4,108,7.41
134289270116448,2022-05-31,DSI,DJ,non-LargeCap,4,111,17.14
134289270116544,2022-02-21,D30,DJ,non-LargeCap,5,141,13.31
134289270116592,2022-07-09,300,SNP,LargeCap,4,107,17.22
134289270116640,2022-09-03,D30,DJ,non-LargeCap,5,100,21.98
134289270116736,2022-11-29,400,SNP,LargeCap,5,141,13.24
134289270117120,,D30,DJ,non-LargeCap,2,140,19.09
134289270117168,2022-07-20,SOX,NASDAQ,non-LargeCap,4,156,13.33
134289270117216,2022-10-14,IA,DJ,non-LargeCap,4,220,22.47
134289270117264,2022-05-01,500,SNP,LargeCap,2,121,8.38
134289270116976,2022-08-02,NDX,NASDAQ,non-LargeCap,4,206,9.54
134289270117072,2022-09-08,NDX,NASDAQ,non-LargeCap,3,110,16.25
134289270116928,2022-07-21,SOX,NASDAQ,non-LargeCap,3,105,18.64
134289270116832,2022-07-17,SOX,NASDAQ,non-LargeCap,3,149,6.97
134289270116880,2022-07-03,500,SNP,LargeCap,3,,19.15
134289270118272,2022-08-17,D30,DJ,non-LargeCap,2,191,12.07
134289270118416,2022-06-14,NQGI,NASDAQ,non-LargeCap,4,105,21.68
134289270118368,2022-07-29,DSI,DJ,non-LargeCap,3,134,20.6
134289270118320,2022-02-23,500,SNP,LargeCap,5,165,17.27
134289270118656,2022-06-04,NDX,NASDAQ,non-LargeCap,4,108,15.4
134289270117552,2022-03-04,DSI,DJ,non-LargeCap,4,100,15.32
134289270117504,2022-05-09,NQGI,NASDAQ,non-LargeCap,5,131,23.01
134289270117600,2022-01-23,IA,DJ,non-LargeCap,4,126,19.56
134289270118896,2022-12-15,DSI,DJ,non-LargeCap,5,170,21.53
134289270116784,2022-08-06,IA,DJ,non-LargeCap,4,114,21.41
134289270118560,2022-04-10,500,SNP,LargeCap,5,108,22.09
134289270118752,2022-08-19,400,SNP,LargeCap,4,125,14.46
134289270117456,2022-07-15,400,SNP,LargeCap,5,138,16.6
134289270117408,2022-08-13,300,SNP,LargeCap,4,130,17.76
134289270117312,2022-07-23,SOX,NASDAQ,non-LargeCap,4,200,12.86
134289270117744,2022-05-28,NDX,NASDAQ,non-LargeCap,5,119,14.05
134289270117792,2022-09-10,NDX,NASDAQ,non-LargeCap,2,160,20.71
134289270117840,2022-04-28,D30,DJ,non-LargeCap,4,156,13.57
134289270117888,2022-08-25,NDX,NASDAQ,non-LargeCap,5,130,
134289270117936,2022-05-15,D30,DJ,non-LargeCap,4,109,9.84
134289270117984,2022-09-02,300,SNP,LargeCap,4,244,14.46
134289270118032,2022-08-31,500,SNP,LargeCap,3,108,23.41
134289270118080,2022-08-23,SOX,NASDAQ,non-LargeCap,4,102,11.54
134289270118944,,400,SNP,LargeCap,3,207,8.47
134289270118992,2022-04-29,DSI,DJ,non-LargeCap,4,171,8.12
134289270119040,2022-09-10,300,SNP,LargeCap,4,125,18.49
134289270119088,,DSI,DJ,non-LargeCap,4,101,17.18
134289270119136,2022-04-22,D30,DJ,non-LargeCap,3,264,
134289270119184,2022-09-10,D30,DJ,non-LargeCap,4,148,23.25
134289270119232,2022-03-01,NDX,NASDAQ,non-LargeCap,4,165,
134289270119280,2022-06-10,400,SNP,LargeCap,3,122,21.79
134289270119328,2022-12-13,NDX,NASDAQ,non-LargeCap,3,134,12.42
134289270119376,2022-03-09,DSI,DJ,non-LargeCap,2,204,6.36
134289270119424,2022-09-10,NQGI,NASDAQ,non-LargeCap,5,178,15.22
134289270119472,2022-05-09,NDX,NASDAQ,non-LargeCap,5,135,23.25
134289270119520,2022-08-29,D30,DJ,non-LargeCap,5,128,20.33
134289270119568,2022-04-18,500,SNP,LargeCap,5,102,22.52
134289270119616,2022-04-02,IA,DJ,non-LargeCap,4,,10.45
134289270119664,2022-10-06,300,SNP,LargeCap,3,138,17.53
134289270119712,2022-02-07,400,SNP,LargeCap,2,223,
134289270119760,2022-07-16,SOX,NASDAQ,non-LargeCap,5,113,7.63
134289270119808,2022-02-25,NDX,NASDAQ,non-LargeCap,5,153,15.05
134289270119856,,500,SNP,LargeCap,3,129,9.2
134289270119904,2022-09-04,500,SNP,LargeCap,3,160,14.36
134289270119952,2022-07-14,IA,DJ,non-LargeCap,4,120,10.37
134289270120000,2022-07-09,500,SNP,LargeCap,3,100,19.98
134289270120048,2022-07-14,SOX,NASDAQ,non-LargeCap,4,101,16.59
134289270120096,2022-09-25,300,SNP,LargeCap,4,141,12.35
134289270120144,2022-03-08,NDX,NASDAQ,non-LargeCap,5,133,18.41
134289270120192,2022-12-28,SOX,NASDAQ,non-LargeCap,4,201,20.03
134289270120240,2022-11-02,NDX,NASDAQ,non-LargeCap,4,159,22.19
134289270120288,2022-07-26,NQGI,NASDAQ,non-LargeCap,5,118,14.08
134289270120336,2022-05-24,DSI,DJ,non-LargeCap,4,140,21.69
134289270120384,2022-01-25,NQGI,NASDAQ,non-LargeCap,4,125,11.83
134289270120432,2022-04-30,DSI,DJ,non-LargeCap,3,160,13.37
134289270120480,2022-08-05,SOX,NASDAQ,non-LargeCap,2,129,14.32
134289270120528,2022-06-11,NQGI,NASDAQ,non-LargeCap,4,101,20.86
134289270120576,2022-08-26,D30,DJ,non-LargeCap,3,196,24.3
134289270120624,2022-10-02,DSI,DJ,non-LargeCap,2,112,14.41
134289270120672,2022-12-24,300,SNP,LargeCap,3,135,5.87
134289270120720,2022-04-27,500,SNP,LargeCap,4,104,19.64
134289270120768,2022-05-13,SOX,NASDAQ,non-LargeCap,5,102,22.48
134289270120816,2022-04-03,IA,DJ,non-LargeCap,4,125,9.54
134289270120864,2022-02-14,NQGI,NASDAQ,non-LargeCap,5,164,18.87
134289270120912,2022-06-27,NQGI,NASDAQ,non-LargeCap,4,215,
134289270120960,2022-06-19,300,SNP,LargeCap,3,140,
134289270121008,2022-01-22,D30,DJ,non-LargeCap,3,270,15.59
134289270121056,2022-07-13,400,SNP,LargeCap,,223,18.89
134289270121104,2022-05-04,NQGI,NASDAQ,non-LargeCap,3,105,7.92
134289270121152,,400,SNP,LargeCap,2,153,17.83
134289270121200,2022-12-04,NQGI,NASDAQ,non-LargeCap,5,155,9.03
134289270121248,2022-08-27,DSI,DJ,non-LargeCap,4,146,10.15
134289270121296,2022-07-09,SOX,NASDAQ,non-LargeCap,2,255,20.44
134289270121344,2022-02-03,D30,DJ,non-LargeCap,5,143,
134289270121392,2022-05-05,SOX,NASDAQ,non-LargeCap,5,118,10.84
134289270121440,2022-07-18,SOX,NASDAQ,non-LargeCap,5,,16.96
134289270121488,2022-08-29,NDX,NASDAQ,non-LargeCap,5,184,11.21
134289270121536,2022-08-24,D30,DJ,non-LargeCap,3,131,14.2
134289270121584,2022-03-11,500,SNP,LargeCap,5,146,10.9
134289270121632,2022-03-30,NDX,NASDAQ,non-LargeCap,,206,12.96
134289270121680,2022-07-10,DSI,DJ,non-LargeCap,5,,20.01
134289270121728,2022-05-20,300,SNP,LargeCap,3,206,12.3
134289270121776,2022-05-08,500,SNP,LargeCap,3,107,16.4
134289270121824,2022-03-18,IA,DJ,non-LargeCap,5,156,16.24
134289270121872,2022-08-19,DSI,DJ,non-LargeCap,4,186,15.47
134289270121920,2022-07-08,500,SNP,LargeCap,4,128,10.67
134289270121968,2022-08-15,500,SNP,LargeCap,4,240,17.31
134289270122016,2022-10-10,500,SNP,LargeCap,4,214,8.99
134289270122064,2022-06-28,NQGI,NASDAQ,non-LargeCap,5,106,13.64
134289270122112,2022-05-01,IA,DJ,non-LargeCap,4,156,22.43
134289270122160,2022-05-22,NDX,NASDAQ,non-LargeCap,3,253,17.22
134289270122208,2022-02-11,400,SNP,LargeCap,5,102,13.17
134289270122256,,DSI,DJ,non-LargeCap,4,104,15.58
134289270122304,2022-04-20,D30,DJ,non-LargeCap,3,170,24.36
134289270122352,2022-11-26,500,SNP,LargeCap,5,,18.42
134289270122400,2022-07-07,IA,DJ,non-LargeCap,4,140,
134289270122448,2022-04-27,NDX,NASDAQ,non-LargeCap,5,101,14.49
134289270122496,2022-03-23,NDX,NASDAQ,non-LargeCap,4,209,7.2
134289270122544,2022-06-18,400,SNP,LargeCap,3,190,10.82
134289270122592,2022-11-28,300,SNP,LargeCap,5,140,9.1
134289270122640,2022-07-17,SOX,NASDAQ,non-LargeCap,4,216,18.14
134289270122688,2022-10-30,DSI,DJ,non-LargeCap,4,103,19.49
134289270122736,2022-03-24,400,SNP,LargeCap,4,122,14.22
134289270122784,2022-07-09,300,SNP,LargeCap,4,228,8.34
134289270122832,2022-09-11,400,SNP,LargeCap,3,102,24.1
134289270122880,2022-07-11,300,SNP,LargeCap,5,194,15.83
134289270122928,2022-06-15,D30,DJ,non-LargeCap,5,209,18.16
134289270122976,2022-05-12,500,SNP,LargeCap,4,200,17.7
134289270123024,2022-11-22,400,SNP,LargeCap,4,138,6.2
134289270123072,2022-12-17,400,SNP,LargeCap,5,137,11.58
134289270123120,2022-07-17,NDX,NASDAQ,non-LargeCap,4,204,19.21
134289270123168,2022-08-30,DSI,DJ,non-LargeCap,5,178,12.17
134289270123216,2022-08-06,NDX,NASDAQ,non-LargeCap,3,112,9.09
134289270123264,2022-09-20,400,SNP,LargeCap,5,120,19.52
134289270123312,2022-05-29,DSI,DJ,non-LargeCap,5,103,17.57
134289270123360,2022-08-09,NQGI,NASDAQ,non-LargeCap,4,122,9.49
134289270123408,2022-04-06,500,SNP,LargeCap,4,110,15.66
134289270123456,2022-04-30,300,SNP,LargeCap,3,189,16.09
134289270123504,2022-05-26,D30,DJ,non-LargeCap,3,246,8.05
134289270123552,2022-10-08,NDX,NASDAQ,non-LargeCap,4,101,8.27
134289270123600,2022-06-03,400,SNP,LargeCap,5,204,16.92
134289270123648,2022-06-19,IA,DJ,non-LargeCap,5,120,
134289270123696,2022-09-11,DSI,DJ,non-LargeCap,2,238,16.86
134289270123744,2022-05-05,NQGI,NASDAQ,non-LargeCap,5,144,15.8
134289270123792,2022-05-05,IA,DJ,non-LargeCap,5,101,10.15
134289270123840,2022-01-25,400,SNP,LargeCap,5,132,23.99
134289270123888,2022-09-25,D30,DJ,non-LargeCap,4,,10.7
134289270123936,2022-10-02,D30,DJ,non-LargeCap,4,178,20.19
134289270123984,2022-05-26,300,SNP,LargeCap,5,145,9.9
134289270124032,2022-05-17,NQGI,NASDAQ,non-LargeCap,4,199,17.09
134289270124080,2022-04-21,SOX,NASDAQ,non-LargeCap,3,172,6.94
134289270124128,2022-06-27,400,SNP,LargeCap,5,119,22.39
134289270124176,2022-08-25,DSI,DJ,non-LargeCap,4,198,13.71
134289270124224,2022-02-04,400,SNP,LargeCap,3,222,11.96
134289270124272,2022-11-08,DSI,DJ,non-LargeCap,3,175,17.81
134289270124320,2022-04-25,400,SNP,LargeCap,5,113,18.93
134289270124368,2022-08-26,300,SNP,LargeCap,4,140,13.45
134289270124416,2022-08-21,D30,DJ,non-LargeCap,4,173,15.33
134289270124464,2022-08-02,DSI,DJ,non-LargeCap,2,155,15.78
134289270124512,2022-01-24,NDX,NASDAQ,non-LargeCap,5,124,13.68
134289270124560,2022-08-24,300,SNP,LargeCap,5,118,17.49
134289270124608,2022-11-14,DSI,DJ,non-LargeCap,4,150,12.83
134289270124656,,IA,DJ,non-LargeCap,4,153,9.13
134289270124704,2022-05-27,SOX,NASDAQ,non-LargeCap,,165,15.5
134289270124752,2022-02-06,D30,DJ,non-LargeCap,4,,16.39
134289270124800,2022-07-14,300,SNP,LargeCap,3,228,17.27
134289270124848,2022-01-25,500,SNP,LargeCap,4,117,9.77
134289270124896,2022-01-03,NDX,NASDAQ,non-LargeCap,2,135,12.42
134289270124944,2022-09-03,NDX,NASDAQ,non-LargeCap,4,152,19.83
134289270124992,2022-04-30,SOX,NASDAQ,non-LargeCap,4,185,22.88
134289270125040,2022-08-21,NQGI,NASDAQ,non-LargeCap,4,120,9.46
134289270125088,2022-01-22,D30,DJ,non-LargeCap,2,173,7.64
134289270125136,2022-08-15,500,SNP,LargeCap,3,210,23.66
134289270125184,2022-06-26,300,SNP,LargeCap,3,171,6.6
134289270125232,2022-03-18,300,SNP,LargeCap,5,171,21.18
134289270125280,2022-06-09,D30,DJ,non-LargeCap,5,119,18.66
134289270125328,2022-03-04,NQGI,NASDAQ,non-LargeCap,4,114,21.09
134289270125376,2022-10-17,IA,DJ,non-LargeCap,5,,5.03
134289270125424,2022-08-17,400,SNP,LargeCap,3,257,9.41
134289270125472,2022-11-18,NDX,NASDAQ,non-LargeCap,3,,24.51
134289270125520,2022-10-03,D30,DJ,non-LargeCap,5,123,17.7
134289270125568,2022-01-18,DSI,DJ,non-LargeCap,5,102,13.64
134289270125616,2022-07-01,D30,DJ,non-LargeCap,4,144,7.98
134289270125664,2022-06-28,NDX,NASDAQ,non-LargeCap,4,152,13.8
134289270125712,2022-06-30,D30,DJ,non-LargeCap,4,158,10.05
134289270125760,2022-02-25,NDX,NASDAQ,non-LargeCap,4,129,20.18
134289270125808,2022-07-21,NDX,NASDAQ,non-LargeCap,,214,20.75
134289270125856,2022-07-14,500,SNP,LargeCap,5,146,14.72
134289270125904,2022-10-11,SOX,NASDAQ,non-LargeCap,3,122,9.77
134289270125952,2022-07-13,IA,DJ,non-LargeCap,4,104,10.2
134289270126000,2022-06-03,400,SNP,LargeCap,4,114,13.04
134289270126048,2022-07-02,NDX,NASDAQ,non-LargeCap,4,117,14.28
134289270126096,,IA,DJ,non-LargeCap,,111,14.67
134289270126144,2022-01-06,DSI,DJ,non-LargeCap,4,115,
134289270126192,2022-09-27,NQGI,NASDAQ,non-LargeCap,4,115,8.17
134289270126240,2022-08-28,SOX,NASDAQ,non-LargeCap,4,111,22.34
134289270126288,2022-12-08,500,SNP,LargeCap,5,121,12.93
134289270126336,2022-07-20,SOX,NASDAQ,non-LargeCap,5,136,9.74
134289270126384,2022-09-14,SOX,NASDAQ,non-LargeCap,4,128,12.1
134289270126432,2022-10-09,NQGI,NASDAQ,non-LargeCap,3,103,19.39
134289270126480,2022-09-15,SOX,NASDAQ,non-LargeCap,2,195,24.47
134289270126528,2022-12-29,400,SNP,LargeCap,5,114,18.96
134289270126576,2022-11-10,NQGI,NASDAQ,non-LargeCap,3,139,12.59
134289270126624,2022-07-22,DSI,DJ,non-LargeCap,5,131,
134289270126672,2022-01-11,IA,DJ,non-LargeCap,5,131,18.67
134289270126720,2022-06-17,D30,DJ,non-LargeCap,4,178,6.09
134289270126768,2022-08-02,IA,DJ,non-LargeCap,4,150,15.19
134289270126816,2022-02-10,NDX,NASDAQ,non-LargeCap,5,173,8.54
134289270126864,2022-07-31,400,SNP,LargeCap,4,132,5.18
134289270126912,2022-08-23,IA,DJ,non-LargeCap,5,116,16.26
134289270126960,2022-04-21,IA,DJ,non-LargeCap,5,114,19.55
134289270127008,2022-06-10,300,SNP,LargeCap,5,182,18.83
134289270127056,2022-08-15,D30,DJ,non-LargeCap,4,109,11.43
134289270127104,2022-01-04,NDX,NASDAQ,non-LargeCap,4,152,19.3
134289270127152,2022-05-07,400,SNP,LargeCap,,208,9.48
134289270127200,2022-07-28,NDX,NASDAQ,non-LargeCap,4,142,17.16
134289270127248,2022-02-16,300,SNP,LargeCap,5,148,8.92
134289270127296,2022-05-31,NQGI,NASDAQ,non-LargeCap,3,,7.0
134289270127344,2022-05-31,NQGI,NASDAQ,non-LargeCap,3,139,10.78
134289270127392,2022-10-05,500,SNP,LargeCap,3,142,18.1
134289270127440,2022-12-16,IA,DJ,non-LargeCap,3,118,15.5
134289270127488,2022-07-02,400,SNP,LargeCap,5,217,18.04
134289270127536,2022-03-09,NDX,NASDAQ,non-LargeCap,4,149,5.38
134289270127584,2022-06-06,500,SNP,LargeCap,4,138,18.68
134289270127632,2022-07-12,SOX,NASDAQ,non-LargeCap,5,190,21.74
134289270127680,2022-05-14,NDX,NASDAQ,non-LargeCap,5,100,11.92
134289270127728,2022-03-14,D30,DJ,non-LargeCap,3,179,12.37
134289270127776,2022-03-04,NDX,NASDAQ,non-LargeCap,,123,6.17
134289270127824,2022-11-30,DSI,DJ,non-LargeCap,4,171,17.63
134289270127872,2022-02-13,D30,DJ,non-LargeCap,5,129,19.55
134289270127920,2022-09-06,NDX,NASDAQ,non-LargeCap,5,209,11.55
134289270127968,,SOX,NASDAQ,non-LargeCap,3,165,
134289270128016,2022-11-05,DSI,DJ,non-LargeCap,3,165,11.2
134289270128064,2022-07-27,300,SNP,LargeCap,4,197,15.73
134289270128112,,IA,DJ,non-LargeCap,4,142,6.28
134289270128160,2022-05-22,IA,DJ,non-LargeCap,3,103,19.41
134289270128208,2022-04-14,300,SNP,LargeCap,5,148,16.85
134289270128256,2022-01-18,400,SNP,LargeCap,5,162,13.64
134289270128304,2022-10-22,300,SNP,LargeCap,5,234,18.53
134289270128352,2022-04-07,NDX,NASDAQ,non-LargeCap,5,103,21.48
134289270128400,2022-08-10,500,SNP,LargeCap,3,105,10.79
134289270128448,2022-10-09,DSI,DJ,non-LargeCap,5,124,14.72
134289270128496,2022-10-10,300,SNP,LargeCap,4,146,11.95
134289270128544,2022-04-21,D30,DJ,non-LargeCap,2,168,6.15
134289270128592,2022-08-21,DSI,DJ,non-LargeCap,4,145,19.76
134289270114624,2022-04-01,300,SNP,LargeCap,3,158,11.23
134289265196096,2022-09-05,300,SNP,LargeCap,3,229,19.48
134289265196144,2022-11-30,NQGI,NASDAQ,non-LargeCap,2,159,
134289265196192,2022-06-02,500,SNP,LargeCap,3,146,18.91
134289265196240,,500,SNP,LargeCap,5,104,20.97
134289265196288,2022-06-08,NDX,NASDAQ,non-LargeCap,2,207,7.11
134289265196336,2022-04-25,D30,DJ,non-LargeCap,5,112,15.68
134289265196384,2022-02-17,SOX,NASDAQ,non-LargeCap,,122,6.79
134289265196432,2022-03-26,NDX,NASDAQ,non-LargeCap,,,12.88
134289265196480,2022-04-23,SOX,NASDAQ,non-LargeCap,4,103,11.76
134289265196528,2022-05-22,400,SNP,LargeCap,3,124,
134289265196576,2022-06-09,SOX,NASDAQ,non-LargeCap,5,112,10.01
134289265196624,2022-12-01,D30,DJ,non-LargeCap,4,118,16.47
134289265196672,2022-07-02,300,SNP,LargeCap,,103,17.09
134289265196720,2022-09-16,IA,DJ,non-LargeCap,,101,23.55
134289265196768,2022-10-15,500,SNP,LargeCap,4,118,18.83
134289265196816,2022-04-18,D30,DJ,non-LargeCap,5,148,11.48
134289265196864,2022-09-07,DSI,DJ,non-LargeCap,5,124,13.69
134289265196912,2022-09-20,300,SNP,LargeCap,4,175,13.26
134289265196960,2022-06-27,400,SNP,LargeCap,4,165,17.08
134289265197008,2022-01-24,SOX,NASDAQ,non-LargeCap,4,170,12.79
134289265187744,2022-08-22,D30,DJ,non-LargeCap,5,110,19.9
134289265186112,2022-07-15,400,SNP,LargeCap,4,168,24.02
134289265186160,2022-10-19,300,SNP,LargeCap,3,125,21.58
134289265186832,2022-04-18,500,SNP,LargeCap,3,191,23.35
134289265187648,2022-09-03,500,SNP,LargeCap,5,179,
134289265185392,2022-04-28,NQGI,NASDAQ,non-LargeCap,3,202,14.98
134289265186640,2022-02-17,500,SNP,LargeCap,4,,17.86
134289265187696,2022-04-04,NQGI,NASDAQ,non-LargeCap,4,171,10.2
134289265187120,,400,SNP,LargeCap,4,,21.57
134289265187408,2022-08-26,500,SNP,LargeCap,3,109,
134289265187360,2022-02-24,D30,DJ,non-LargeCap,4,101,21.67
134289265187504,2022-10-02,NQGI,NASDAQ,non-LargeCap,3,110,19.26
134289265186688,2022-07-07,NQGI,NASDAQ,non-LargeCap,4,189,18.79
134289265186736,2022-01-20,500,SNP,LargeCap,4,141,20.91
134289265187072,2022-05-12,IA,DJ,non-LargeCap,2,160,13.92
134289265187024,2022-03-31,500,SNP,LargeCap,2,146,13.48
134289265185824,2022-10-05,300,SNP,LargeCap,4,161,11.2
134289265185536,2022-05-02,500,SNP,LargeCap,3,121,14.59
134289265187792,2022-03-11,500,SNP,LargeCap,4,104,7.58
134289265187600,2022-04-21,NDX,NASDAQ,non-LargeCap,4,150,15.03
134289265185488,2022-05-25,400,SNP,LargeCap,3,180,18.21
134289265185584,2022-02-02,NDX,NASDAQ,non-LargeCap,,148,7.22
134289265185248,2022-05-27,D30,DJ,non-LargeCap,4,102,8.74
134289265180736,2022-05-10,SOX,NASDAQ,non-LargeCap,3,138,13.24
134289265180784,2022-04-28,D30,DJ,non-LargeCap,3,132,14.16
134289265180832,2022-04-23,NDX,NASDAQ,non-LargeCap,3,157,15.64
134289265180880,2022-08-03,NQGI,NASDAQ,non-LargeCap,4,209,18.7
134289265180928,2022-05-05,300,SNP,LargeCap,2,166,17.47
134289265180976,2022-07-21,DSI,DJ,non-LargeCap,3,135,10.75
134289265181024,,DSI,DJ,non-LargeCap,5,149,15.97
134289265181072,2022-01-20,400,SNP,LargeCap,5,201,8.64
134289265181120,2022-03-04,NQGI,NASDAQ,non-LargeCap,,243,21.97
134289265181168,2022-05-08,IA,DJ,non-LargeCap,5,142,20.91
134289265181216,2022-12-06,DSI,DJ,non-LargeCap,5,191,14.09
134289265181264,2022-07-06,DSI,DJ,non-LargeCap,3,,14.01
134289265181312,2022-07-18,NDX,NASDAQ,non-LargeCap,4,118,9.64
134289265181360,2022-05-14,IA,DJ,non-LargeCap,4,129,16.16
134289265181408,2022-10-02,400,SNP,LargeCap,5,103,13.08
134289265181456,2022-10-03,SOX,NASDAQ,non-LargeCap,4,154,8.23
134289265181504,2022-06-03,400,SNP,LargeCap,5,129,15.5
134289265181552,2022-05-07,NQGI,NASDAQ,non-LargeCap,5,224,5.43
134289265181600,2022-06-29,D30,DJ,non-LargeCap,3,105,17.71
134289265181648,2022-08-01,SOX,NASDAQ,non-LargeCap,5,166,19.61
134289265181696,2022-07-31,NDX,NASDAQ,non-LargeCap,2,225,11.24
134289265181744,2022-08-18,NQGI,NASDAQ,non-LargeCap,5,109,17.25
134289265181792,2022-11-17,SOX,NASDAQ,non-LargeCap,4,141,6.08
134289265181840,2022-10-09,NDX,NASDAQ,non-LargeCap,3,109,7.04
134289265181888,2022-07-31,400,SNP,LargeCap,,199,16.22
134289265181936,2022-06-25,NQGI,NASDAQ,non-LargeCap,4,168,7.35
134289265181984,2022-07-23,500,SNP,LargeCap,3,111,15.23
134289265182032,2022-12-10,NDX,NASDAQ,non-LargeCap,4,202,14.55
134289265182080,2022-06-03,D30,DJ,non-LargeCap,4,137,8.1
134289265182128,2022-07-06,NQGI,NASDAQ,non-LargeCap,2,198,22.07
134289265182176,2022-10-13,IA,DJ,non-LargeCap,5,123,9.06
134289265182224,2022-01-30,NDX,NASDAQ,non-LargeCap,4,111,14.03
134289265182272,2022-01-29,NDX,NASDAQ,non-LargeCap,4,140,6.39
134289265182320,2022-04-06,SOX,NASDAQ,non-LargeCap,4,112,8.97
134289265182368,2022-11-30,NDX,NASDAQ,non-LargeCap,3,197,
134289265182416,2022-02-20,500,SNP,LargeCap,4,144,19.32
134289265182464,2022-06-03,IA,DJ,non-LargeCap,,120,6.05
134289265182512,,NDX,NASDAQ,non-LargeCap,5,149,13.18
134289265182560,2022-04-02,400,SNP,LargeCap,4,139,14.6
134289265182608,2022-11-17,SOX,NASDAQ,non-LargeCap,5,171,13.27
134289265182656,2022-09-29,NDX,NASDAQ,non-LargeCap,4,170,18.27
134289265182704,2022-04-27,SOX,NASDAQ,non-LargeCap,,193,16.83
134289265182752,2022-12-29,IA,DJ,non-LargeCap,3,115,17.2
134289265182800,2022-01-17,NQGI,NASDAQ,non-LargeCap,4,100,9.44
134289265182848,2022-08-28,SOX,NASDAQ,non-LargeCap,4,104,14.99
134289265182896,2022-06-12,300,SNP,LargeCap,3,204,18.02
134289265182944,2022-08-12,500,SNP,LargeCap,4,170,18.94
134289265182992,2022-07-01,400,SNP,LargeCap,4,168,14.89
134289265183040,2022-05-21,NDX,NASDAQ,non-LargeCap,4,122,14.37
134289265183088,2022-05-05,IA,DJ,non-LargeCap,4,261,18.96
134289265183136,2022-06-22,300,SNP,LargeCap,4,176,14.1
134289265183184,2022-04-17,500,SNP,LargeCap,4,133,13.94
134289265183232,2022-03-04,DSI,DJ,non-LargeCap,5,245,12.89
134289265183280,2022-11-24,IA,DJ,non-LargeCap,4,106,13.88
134289265183328,2022-01-31,500,SNP,LargeCap,4,108,5.52
134289265183376,2022-03-07,IA,DJ,non-LargeCap,4,197,15.62
134289265183424,2022-10-03,IA,DJ,non-LargeCap,4,167,19.92
134289265183472,2022-04-12,500,SNP,LargeCap,4,119,21.1
134289265183520,,D30,DJ,non-LargeCap,5,127,10.22
134289265183568,2022-05-31,IA,DJ,non-LargeCap,5,179,13.7
